1204, 550, 390, 290, 244, 179, 163, 144, 143, 120, 120, 94, 108, 80, 93, 80, 86, 93, 114
1119, 611, 350, 285, 227, 193, 152, 150, 118, 112, 104, 89, 76, 83, 96, 81, 87, 89, 119
1116, 576, 400, 299, 245, 186, 150, 172, 126, 121, 116, 103, 119, 91, 76, 80, 80, 93, 141
1137, 572, 375, 299, 227, 178, 169, 125, 121, 120, 125, 90, 102, 96, 82, 88, 93, 90, 137
1165, 552, 375, 289, 228, 179, 158, 150, 142, 117, 113, 100, 79, 105, 75, 92, 60, 93, 129
1134, 545, 394, 283, 235, 199, 159, 173, 119, 115, 108, 125, 87, 102, 91, 91, 74, 86, 138
1122, 560, 336, 306, 222, 181, 165, 140, 145, 104, 94, 93, 112, 96, 90, 74, 93, 85, 155
1166, 556, 363, 311, 215, 182, 163, 164, 137, 126, 87, 113, 100, 92, 82, 70, 79, 80, 142
1076, 566, 385, 286, 237, 194, 173, 139, 118, 97, 108, 98, 77, 74, 85, 88, 85, 101, 127
1131, 546, 416, 298, 217, 181, 142, 147, 123, 125, 119, 109, 102, 89, 90, 86, 85, 101, 128
1157, 562, 385, 275, 204, 174, 154, 150, 163, 130, 124, 113, 105, 104, 78, 89, 78, 88, 105
1118, 577, 383, 303, 232, 207, 183, 145, 122, 128, 123, 86, 109, 101, 98, 92, 81, 99, 111
1086, 584, 381, 303, 239, 184, 148, 145, 127, 105, 115, 84, 92, 93, 92, 88, 87, 94, 99
1101, 538, 348, 317, 211, 185, 158, 130, 123, 116, 105, 121, 95, 97, 96, 104, 83, 88, 104
1196, 567, 370, 256, 242, 168, 181, 145, 124, 143, 130, 98, 87, 96, 101, 78, 74, 104, 137
1077, 567, 370, 299, 237, 170, 175, 140, 131, 115, 101, 119, 94, 102, 88, 100, 94, 96, 118
1054, 540, 400, 305, 232, 203, 166, 139, 129, 120, 113, 124, 95, 107, 84, 91, 92, 94, 121
1194, 557, 415, 286, 210, 168, 164, 135, 126, 128, 117, 93, 98, 82, 98, 77, 76, 83, 106
1189, 575, 404, 299, 194, 192, 156, 142, 124, 127, 97, 112, 107, 85, 95, 93, 92, 84, 111
1084, 550, 373, 288, 222, 180, 165, 142, 120, 136, 106, 106, 82, 96, 74, 94, 89, 96, 117
1105, 547, 356, 286, 242, 203, 153, 118, 140, 119, 98, 97, 99, 82, 94, 87, 95, 85, 124
1182, 559, 405, 295, 238, 179, 149, 142, 133, 127, 110, 91, 86, 89, 102, 93, 82, 113, 114
1152, 580, 403, 275, 220, 204, 159, 132, 137, 116, 108, 97, 76, 95, 63, 82, 69, 94, 105
1141, 567, 382, 253, 239, 188, 151, 137, 143, 123, 111, 84, 98, 93, 80, 81, 84, 80, 132
1138, 556, 389, 280, 213, 191, 152, 140, 133, 128, 97, 107, 92, 78, 81, 87, 90, 84, 119
1151, 536, 389, 302, 248, 185, 163, 155, 133, 122, 105, 110, 87, 87, 83, 77, 98, 88, 116
1154, 592, 399, 268, 224, 207, 178, 143, 139, 111, 100, 98, 89, 92, 91, 93, 83, 105, 142
1150, 557, 361, 287, 213, 194, 167, 152, 139, 130, 120, 96, 86, 94, 99, 76, 89, 95, 109
1134, 596, 385, 287, 226, 175, 154, 160, 116, 125, 92, 109, 80, 87, 87, 99, 87, 88, 105
1143, 543, 355, 254, 237, 199, 144, 149, 125, 121, 111, 99, 87, 93, 89, 81, 101, 87, 123
1116, 569, 417, 301, 256, 195, 157, 134, 102, 116, 123, 91, 95, 81, 80, 85, 88, 102, 106
1101, 552, 376, 288, 248, 161, 149, 153, 150, 133, 119, 109, 86, 90, 97, 84, 77, 84, 125
1136, 609, 400, 290, 222, 185, 157, 152, 137, 123, 131, 92, 90, 94, 67, 90, 89, 105, 123
1142, 573, 385, 271, 227, 181, 153, 140, 111, 135, 117, 98, 116, 92, 82, 92, 97, 94, 131
1138, 581, 362, 304, 222, 187, 179, 160, 143, 125, 121, 102, 102, 96, 95, 78, 91, 105, 131
1130, 535, 340, 265, 230, 198, 155, 132, 114, 120, 109, 106, 102, 83, 90, 91, 78, 87, 123
1153, 550, 404, 286, 221, 196, 170, 133, 152, 127, 101, 89, 98, 79, 93, 71, 87, 101, 113
1115, 559, 364, 274, 213, 199, 168, 137, 126, 111, 100, 97, 87, 79, 100, 84, 98, 114, 108
1111, 533, 374, 288, 265, 207, 172, 159, 116, 119, 98, 92, 98, 98, 79, 86, 73, 89, 124
1091, 559, 374, 266, 252, 208, 166, 150, 137, 114, 112, 100, 78, 90, 107, 86, 72, 81, 115
1127, 570, 386, 299, 245, 189, 157, 155, 132, 137, 93, 91, 95, 84, 107, 91, 103, 104, 128
1133, 558, 385, 255, 225, 197, 182, 133, 114, 107, 133, 106, 104, 99, 77, 92, 72, 107, 141
1115, 582, 342, 273, 232, 196, 168, 141, 118, 106, 91, 98, 112, 89, 93, 86, 84, 84, 122
1164, 571, 345, 259, 225, 189, 187, 136, 148, 132, 103, 96, 74, 92, 91, 92, 86, 97, 114
1149, 577, 365, 287, 256, 193, 154, 152, 131, 111, 108, 106, 93, 95, 80, 89, 83, 89, 106
1158, 570, 377, 274, 251, 188, 165, 150, 111, 102, 115, 110, 74, 97, 104, 84, 71, 75, 114
1112, 546, 385, 299, 246, 169, 165, 152, 130, 102, 117, 106, 88, 88, 83, 86, 71, 89, 126
1137, 542, 343, 313, 208, 207, 151, 138, 131, 113, 124, 82, 97, 98, 93, 103, 84, 105, 107
1160, 542, 371, 290, 213, 193, 168, 141, 137, 118, 112, 111, 100, 94, 95, 76, 71, 78, 101
1208, 577, 422, 300, 205, 201, 197, 167, 138, 114, 113, 106, 82, 106, 102, 79, 83, 106, 115
1110, 559, 376, 312, 209, 198, 175, 143, 131, 120, 109, 104, 99, 88, 88, 75, 83, 106, 109
1168, 554, 388, 317, 203, 191, 166, 160, 135, 135, 100, 88, 96, 95, 89, 87, 93, 83, 117
1160, 559, 387, 264, 227, 188, 155, 133, 142, 115, 109, 105, 105, 90, 92, 116, 76, 93, 106
1095, 590, 386, 267, 192, 170, 170, 155, 115, 112, 101, 94, 85, 82, 102, 93, 85, 101, 113
1102, 585, 373, 326, 235, 166, 162, 143, 140, 122, 110, 104, 111, 87, 76, 78, 81, 108, 114
1148, 542, 370, 293, 205, 167, 181, 132, 133, 136, 105, 92, 101, 86, 97, 97, 72, 105, 113
1147, 584, 401, 254, 238, 207, 168, 132, 128, 128, 114, 95, 105, 87, 78, 77, 65, 90, 105
1128, 580, 401, 278, 196, 196, 182, 135, 123, 122, 83, 98, 105, 82, 82, 97, 96, 91, 101
1199, 604, 386, 293, 225, 179, 169, 142, 120, 110, 99, 108, 122, 90, 90, 87, 87, 102, 104
1169, 601, 371, 267, 246, 215, 160, 160, 129, 115, 116, 101, 103, 99, 103, 75, 94, 88, 135
